InChIKey14,DrugName,DrugID,Source,DrugName_Normalized
SIGSNYAYBSJATD,Ethadione,1187,Drug_A,ethadione
AEUTYOVWOVBAKS,Ethambutol,1188,Drug_A,ethambutol
LFQSCWFLJHTTHZ,Ethanol,1189,Drug_A,ethanol
ZEHYJZXQEQOSON,Ethchlorvynol,1190,Drug_B,ethchlorvynol
SBNKFTQSBPKMBZ,Ethenzamide,1191,Drug_A,ethenzamide
BFPYWIDHMRZLRN,Ethinylestradiol,1192,Drug_A,ethinylestradiol
AEOCXXJPGCBFJA,Ethionamide,1193,Drug_A,ethionamide
HAPOVYFOVVWLRS,Ethosuximide,1194,Drug_A,ethosuximide
SZQIFWWUIBRPBZ,Ethotoin,1195,Drug_A,ethotoin
OUZWUKMCLIBBOG,Ethoxzolamide,1196,Drug_A,ethoxzolamide
JCLHQFUTFHUXNN,Ethyl biscoumacetate,1197,Drug_A,ethyl biscoumacetate
HRYZWHHZPQKTII,Ethyl chloride,1198,Drug_A,ethyl chloride
CUCHJCMWNFEYOM,Ethyl loflazepate,1199,Drug_A,ethyl loflazepate
OGDVEMNWJVYAJL,Ethylmorphine,1200,Drug_A,ethylmorphine
ONKUMRGIYFNPJW,Ethynodiol diacetate,1201,Drug_A,ethynodiol diacetate
AADCDMQTJNYOSS,Eticlopride,1202,Drug_A,eticlopride
VTUSIVBDOCDNHS,Etidocaine,1203,Drug_A,etidocaine
DBVJJBKOTRCVKF,Etidronic acid,1204,Drug_A,etidronic acid
IBYCYJFUEJQSMK,Etifoxine,1205,Drug_A,etifoxine
SQVIAVUSQAWMKL,Etilefrine,1206,Drug_A,etilefrine
NULMGOSOSZBEQL,Etilevodopa,1207,Drug_B,etilevodopa
HPHUVLMMVZITSG,Etiracetam,1208,Drug_A,etiracetam
VMZUTJCNQWMAGF,Etizolam,1209,Drug_A,etizolam
XILVEPYQJIOVNB,Etofenamate,1210,Drug_A,etofenamate
XXRVYAFBUDSLJX,Etofibrate,1211,Drug_A,etofibrate
UMILHIMHKXVDGH,Etoglucid,1212,Drug_A,etoglucid
NPUKDXXFDDZOKR,Etomidate,1213,Drug_A,etomidate
GCKFUYQCUCGESZ,Etonogestrel,1214,Drug_A,etonogestrel
IZBNNCFOBMGTQX,Etoperidone,1215,Drug_A,etoperidone
VJJPUSNTGOMMGY,Etoposide,1216,Drug_A,etoposide
MNJVRJDLRVPLFE,Etoricoxib,1217,Drug_A,etoricoxib
CAHCBJPUTCKATP,Etorphine,1218,Drug_A,etorphine
MVGWUTBTXDYMND,Etrasimod,1219,Drug_A,etrasimod
PYGWGZALEOIKDF,Etravirine,1220,Drug_A,etravirine
HQMNCQVAMBCHCO,Etretinate,1221,Drug_A,etretinate
PHTMLLGDZBZXMW,Etybenzatropine,1222,Drug_A,etybenzatropine
JYILPERKVHXLNF,Etynodiol,1223,Drug_A,etynodiol
HKVAMNSJSFKALM,Everolimus,1224,Drug_A,everolimus
LCDDAGSJHKEABN,Evogliptin,1225,Drug_A,evogliptin
ZVYVPGLRVWUPMP,Exatecan,1226,Drug_B,exatecan
BFYIZQONLCFLEV,Exemestane,1227,Drug_A,exemestane
MVGSNCBCUWPVDA,Exisulind,1228,Drug_B,exisulind
OLNTVTPDXPETLC,Ezetimibe,1229,Drug_A,ezetimibe
PCOBBVZJEWWZFR,Ezogabine,1230,Drug_A,ezogabine
WWNUCVSRRUDYPP,Fabomotizole,1231,Drug_A,fabomotizole
OABRYNHZQBZDMG,Fallypride,1232,Drug_A,fallypride
XUFQPHANEAPEMJ,Famotidine,1233,Drug_A,famotidine
JISACBWYRJHSMG,Famphur,1234,Drug_A,famphur
VWFJDQUYCIWHTN,Farnesyl diphosphate,1235,Drug_A,farnesyl diphosphate
MYMLCRQRXFRQGP,Farnesyl thiopyrophosphate,1236,Drug_A,farnesyl thiopyrophosphate
FQVSDHOWSLEEKJ,Fasitibant,1237,Drug_A,fasitibant
NGOGFTYYXHNFQH,Fasudil,1238,Drug_A,fasudil
ZCGNOVWYSGBHAU,Favipiravir,1239,Drug_A,favipiravir
NJAGGYXZTILBMJ,Fazadinium bromide,1240,Drug_A,fazadinium bromide
QHZQILHUJDRDAI,Febarbamate,1241,Drug_A,febarbamate
BQSJTQLCZDPROO,Febuxostat,1242,Drug_A,febuxostat
JOOXLOJCABQBSG,Fedratinib,1243,Drug_A,fedratinib
WKGXYQFOCVYPAC,Felbamate,1244,Drug_A,felbamate
QRZAKQDHEVVFRX,Felbinac,1245,Drug_A,felbinac
MZOITCJKGUIQEI,Felcisetrag,1246,Drug_A,felcisetrag
RZTAMFZIAATZDJ,Felodipine,1247,Drug_A,felodipine
ZPAKPRAICRBAOD,Fenbufen,1248,Drug_A,fenbufen
IKFBPFGUINLYQI,Fencamfamin,1249,Drug_A,fencamfamin
NMKSAYKQLCHXDK,Fendiline,1250,Drug_A,fendiline
NMCHYWGKBADVMK,Fenethylline,1251,Drug_A,fenethylline
YMTINGFKWWXKFG,Fenofibrate,1252,Drug_A,fenofibrate
MQOBSOSZFYZQOK,Fenofibric acid,1253,Drug_A,fenofibric acid
TVURRHSHRRELCG,Fenoldopam,1254,Drug_A,fenoldopam
RDJGLLICXDHJDY,Fenoprofen,1255,Drug_A,fenoprofen
LSLYOANBFKQKPT,Fenoterol,1256,Drug_A,fenoterol
RXOIEVSUURELPG,Fenozolone,1257,Drug_A,fenozolone
QDIYJDPBMZUZEH,Fenpiverinium,1258,Drug_A,fenpiverinium
IQUFSXIQAFPIMR,Fenproporex,1259,Drug_A,fenproporex
BYNHBQROLKAEDQ,Fenprostalene,1260,Drug_A,fenprostalene
DBDTUXMDTSTPQZ,Fenquizone,1261,Drug_A,fenquizone
AKJHMTWEGVYYSE,Fenretinide,1262,Drug_A,fenretinide
PJMPHNIQZUBGLI,Fentanyl,1263,Drug_A,fentanyl
PNVJTZOFSHSLTO,Fenthion,1264,Drug_A,fenthion
JIEKMACRVQTPRC,Fentiazac,1265,Drug_A,fentiazac
ZEAJXCPGHPJVNP,Fenyramidol,1266,Drug_A,fenyramidol
RBBWCVQDXDFISW,Feprazone,1267,Drug_A,feprazone
VTLYFUHAOXGGBS,Ferric cation,1268,Drug_A,ferric cation
XPCTZQVDEJYUGT,Ferric maltol,1269,Drug_A,ferric maltol
JEIPFZHSYJVQDO,Ferric oxide,1270,Drug_A,ferric oxide
XPPKVPWEQAFLFU,Ferric pyrophosphate,1271,Drug_A,ferric pyrophosphate
CWYNVVGOOAEACU,Ferrous cation,1272,Drug_A,ferrous cation
VZCYOOQTPOCHFL,Ferrous fumarate,1273,Drug_A,ferrous fumarate
KDYFGRWQOYBRFD,Ferrous succinate,1274,Drug_A,ferrous succinate
KSEBMYQBYZTDHS,Ferulic acid,1275,Drug_A,ferulic acid
DCCSDBARQIPTGU,Fesoterodine,1276,Drug_A,fesoterodine
MIWWSGDADVMLTG,Fexinidazole,1277,Drug_A,fexinidazole
RWTNPBWLLIMQHL,Fexofenadine,1278,Drug_A,fexofenadine
PPSNFPASKFYPMN,Fezolinetant,1279,Drug_A,fezolinetant
GIMSJJHKKXRFGV,Fiacitabine,1280,Drug_A,fiacitabine
ZVGNESXIJDCBKN,Fidaxomicin,1281,Drug_B,fidaxomicin
LLXISKGBWFTGEI,Filanesib,1282,Drug_A,filanesib
RIJLVEAXPNLDTC,Filgotinib,1283,Drug_A,filgotinib
AMEROGPZOLAFBN,Fimasartan,1284,Drug_A,fimasartan
JOWXJLIFIIOYMS,Fimepinostat,1285,Drug_A,fimepinostat
FYMHQCNFKNMJAV,Finafloxacin,1286,Drug_A,finafloxacin
DBEPLOCGEIEOCV,Finasteride,1287,Drug_A,finasteride
BTBHLEZXCOBLCY,Finerenone,1288,Drug_A,finerenone
KKGQTZUTZRNORY,Fingolimod,1289,Drug_A,fingolimod
FULAPETWGIGNMT,Firocoxib,1290,Drug_A,firocoxib
SPIUTQOUKAMGCX,Flavoxate,1291,Drug_A,flavoxate
DJBNUMBKLMJRSA,Flecainide,1292,Drug_A,flecainide
XBJBPGROQZJDOJ,Fleroxacin,1293,Drug_A,fleroxacin
PPRRDFIXUUSXRA,Flibanserin,1294,Drug_A,flibanserin
APQPGQGAWABJLN,Floctafenine,1295,Drug_A,floctafenine
UHRBTBZOWWGKMK,Flomoxef,1296,Drug_A,flomoxef
NCWZOASIUQVOFA,Florbetaben F-18,1297,Drug_A,florbetaben f-18
YNDIAUKFXKEXSV,Florbetapir F-18,1298,Drug_B,florbetapir f-18
AYIRNRDRBQJXIF,Florfenicol,1299,Drug_A,florfenicol
ODKNJVUHOIMIIZ,Floxuridine,1300,Drug_A,floxuridine
IRYFCWPNDIUQOW,Fluanisone,1301,Drug_A,fluanisone
VHZXNQKVFDBFIK,Fluasterone,1302,Drug_A,fluasterone
VTWKPILBIUBMDS,Fluclorolone,1303,Drug_A,fluclorolone
UIOFUWFRIANQPC,Flucloxacillin,1304,Drug_A,flucloxacillin
RFHAOTPXVQNOHP,Fluconazole,1305,Drug_A,fluconazole
XRECTZIEBJDKEO,Flucytosine,1306,Drug_A,flucytosine
AOYNUTHNTBLRMT,Fludeoxyglucose,1307,Drug_A,fludeoxyglucose
ROYOYTLGDLIGBX,Fludiazepam,1308,Drug_A,fludiazepam
AAXVEMMRQDVLJB,Fludrocortisone,1309,Drug_A,fludrocortisone
NASXCEITKQITLD,Fluindione,1310,Drug_A,fluindione
BJCJYEYYYGBROF,Flumatinib,1311,Drug_A,flumatinib
OFBIFZUFASYYRE,Flumazenil,1312,Drug_A,flumazenil
DPSPPJIUMHPXMA,Flumequine,1313,Drug_A,flumequine
SMANXXCATUTDDT,Flunarizine,1314,Drug_A,flunarizine
XSFJVAJPIHIPKU,Flunisolide,1315,Drug_A,flunisolide
PPTYJKAXVCCBDU,Flunitrazepam,1316,Drug_A,flunitrazepam
NOOCSNJCXJYGPE,Flunixin,1317,Drug_A,flunixin
ARPYQKTVRGFPIS,Flunoxaprofen,1318,Drug_A,flunoxaprofen
FEBLZLNTKCEFIT,Fluocinolone acetonide,1319,Drug_A,fluocinolone acetonide
WJOHZNCJWYWUJD,Fluocinonide,1320,Drug_A,fluocinonide
PUWHHWCHAVXSIG,Fluocortin,1321,Drug_A,fluocortin
GAKMQHDJQHZUTJ,Fluocortolone,1322,Drug_A,fluocortolone
WHZRCUIISKRTJL,Fluocortolone caproate,1323,Drug_A,fluocortolone caproate
XZBJVIQXJHGUBE,Fluocortolone pivalate,1324,Drug_B,fluocortolone pivalate
GNBHRKFJIUUOQI,Fluorescein,1325,Drug_A,fluorescein
KDLLNMRYZGUVMA,Fluoroestradiol F-18,1326,Drug_A,fluoroestradiol f-18
FAOZLTXFLGPHNG,Fluorometholone,1327,Drug_A,fluorometholone
GHASVSINZRGABV,Fluorouracil,1328,Drug_A,fluorouracil
YLRFCQOZQXIBAB,Fluoxymesterone,1329,Drug_A,fluoxymesterone
NJMYODHXAKYRHW,Flupentixol,1330,Drug_A,flupentixol
SLVCCRYLKTYUQP,Fluperolone,1331,Drug_A,fluperolone
PLDUPXSUYLZYBN,Fluphenazine,1332,Drug_A,fluphenazine
JUUFBMODXQKSTD,Flupirtine,1333,Drug_A,flupirtine
YVHXHNGGPURVOS,Fluprednidene,1334,Drug_A,fluprednidene
DEFOZIFYUBUHHU,Fluprednidene acetate,1335,Drug_A,fluprednidene acetate
MYYIMZRZXIQBGI,Fluprednisolone,1336,Drug_A,fluprednisolone
WWSWYXNVCBLWNZ,Fluprostenol,1337,Drug_B,fluprostenol
POPFMWWJOGLOIF,Flurandrenolide,1338,Drug_A,flurandrenolide
SAADBVWGJQAEFS,Flurazepam,1339,Drug_A,flurazepam
ALIVXCSEERJYHU,Flurbiprofen axetil,1340,Drug_A,flurbiprofen axetil
XOEUHCONYHZURQ,Flurithromycin,1341,Drug_A,flurithromycin
QOYHHIBFXOOADH,Fluspirilene,1342,Drug_A,fluspirilene
MKXKFYHWDHIYRV,Flutamide,1343,Drug_A,flutamide
MGNNYOODZCAHBA,Fluticasone,1344,Drug_A,fluticasone
XTULMSXFIHGYFS,Fluticasone furoate,1345,Drug_A,fluticasone furoate
WMWTYOKRWGGJOA,Fluticasone propionate,1346,Drug_A,fluticasone propionate
FJLGEFLZQAZZCD,Fluvastatin,1347,Drug_A,fluvastatin
CJOFXWAVKWHTFT,Fluvoxamine,1348,Drug_A,fluvoxamine
OVBPIULPVIDEAO,Folic acid,1349,Drug_A,folic acid
RIKMMFOAQPJVMX,Fomepizole,1350,Drug_A,fomepizole
KANJSNBRCNMZMV,Fondaparinux,1351,Drug_A,fondaparinux
YONOBYIBNBCDSJ,Forasartan,1352,Drug_A,forasartan
CXQHYVUVSFXTMY,Foretinib,1353,Drug_B,foretinib
AMVODTGMYSRMNP,Formebolone,1354,Drug_A,formebolone
OSVMTWJCGUFAOD,Formestane,1355,Drug_A,formestane
BDAGIHXWWSANSR,Formic acid,1356,Drug_A,formic acid
QNXUUBBKHBYRFW,Formocortal,1357,Drug_A,formocortal
HKQYGTCOTHHOMP,Formononetin,1358,Drug_A,formononetin
MLBVMOWEQCZNCC,Fosamprenavir,1359,Drug_A,fosamprenavir
BARDROPHSZEBKC,Fosaprepitant,1360,Drug_A,fosaprepitant
WDOGQTQEKVLZIJ,Fosbretabulin,1361,Drug_A,fosbretabulin
ZJAOAACCNHFJAH,Foscarnet,1362,Drug_A,foscarnet
YMDXZJFXQJVXBF,Fosfomycin,1363,Drug_A,fosfomycin
NHTKGYOMICWFQZ,Fosgemcitabine palabenamide,1364,Drug_B,fosgemcitabine palabenamide
BIDNLKIUORFRQP,Fosinopril,1365,Drug_A,fosinopril
WOIWWYDXDVSWAZ,Fosinoprilat,1366,Drug_A,fosinoprilat
YNDMEEULGSTYJT,Foslevodopa,1367,Drug_B,foslevodopa
GJXWDTUCERCKIX,Fosmidomycin,1368,Drug_A,fosmidomycin
HZIYEEMJNBKMJH,Fosnetupitant,1369,Drug_A,fosnetupitant
XWLUWCNOOVRFPX,Fosphenytoin,1370,Drug_A,fosphenytoin
QVNNONOFASOXQV,Fospropofol,1371,Drug_A,fospropofol
GKDRMWXFWHEQQT,Fostamatinib,1372,Drug_A,fostamatinib
SWMDAPWAQQTBOG,Fostemsavir,1373,Drug_A,fostemsavir
YAKWPXVTIGTRJH,Fotemustine,1374,Drug_B,fotemustine
PGBHMTALBVVCIT,Framycetin,1375,Drug_A,framycetin
XPSQPHWEGNHMSK,Frovatriptan,1376,Drug_A,frovatriptan
BALLNEJQLSTPIO,Fruquintinib,1377,Drug_A,fruquintinib
VWUXBMIQPBEWFH,Fulvestrant,1378,Drug_A,fulvestrant
NGGMYCMLYOUNGM,Fumagillin,1379,Drug_A,fumagillin
HMZQULPVMKITSP,Furafylline,1380,Drug_A,furafylline
PLHJDBGFXBMTGZ,Furazolidone,1381,Drug_A,furazolidone
ZZUFCTLCJUWOSV,Furosemide,1382,Drug_B,furosemide
MIZMDSVSLSIMSC,Fusafungine,1383,Drug_A,fusafungine
IECPWNUMDGFDKC,Fusidic acid,1384,Drug_A,fusidic acid
KEIPNCCJPRMIAX,Futibatinib,1385,Drug_A,futibatinib
JMDULECOHIXMNX,GE-2270A,1386,Drug_A,ge-2270a
VAJGULUVTFDTAS,GLPG-0492,1387,Drug_A,glpg-0492
FOPALECPEUVCTL,GPI-1485,1388,Drug_A,gpi-1485
YANGEESWIGIKOP,GSK-1004723,1389,Drug_A,gsk-1004723
YFRBKEVUUCQYOW,GSK-239512,1390,Drug_B,gsk-239512
JFHROPTYMMSOLG,GSK-256066,1391,Drug_A,gsk-256066
XTKLTGBKIDQGQL,GSK-2636771,1392,Drug_B,gsk-2636771
RPYWXZCFYPVCNQ,GTS-21,1393,Drug_A,gts-21
TWQYWUXBZHPIIV,GW842166,1394,Drug_A,gw842166
UGJMXCAKCUNAIE,Gabapentin,1395,Drug_A,gabapentin
TZDUHAJSIBHXDL,Gabapentin enacarbil,1396,Drug_A,gabapentin enacarbil
YKGYIDJEEQRWQH,Gabexate,1397,Drug_B,gabexate
ZXRVKCBLGJOCEE,Gaboxadol,1398,Drug_B,gaboxadol
OEIYJWYTUDFZBH,Gadobenic acid,1399,Drug_A,gadobenic acid
RZESKRXOCXWCFX,Gadodiamide,1400,Drug_A,gadodiamide
NZLPWFTXPYJYSS,Gadofosveset trisodium,1401,Drug_A,gadofosveset trisodium
QPCDCPDFJACHGM,Gadopentetic acid,1402,Drug_A,gadopentetic acid
WDLRUFUQRNWCPK,Gadoteric acid,1403,Drug_A,gadoteric acid
IQUHNCOJRJBMSU,Gadoteridol,1404,Drug_A,gadoteridol
AQOXEJNYXXLRQQ,Gadoxetic acid,1405,Drug_A,gadoxetic acid
ASUTZQLVASHGKV,Galantamine,1406,Drug_A,galantamine
ICLWTJIMXVISSR,Gallamine,1407,Drug_A,gallamine
OZLPUNFFCJDMJD,Gallamine triethiodide,1408,Drug_A,gallamine triethiodide
XQLWNAFCTODIRK,Gallopamil,1409,Drug_A,gallopamil
VWAMTBXLZPEDQO,Gamithromycin,1410,Drug_A,gamithromycin
VZCCETWTMQHEPK,Gamolenic acid,1411,Drug_B,gamolenic acid
PGTVWKLGGCQMBR,Ganaxolone,1412,Drug_A,ganaxolone
IRSCQMHQWWYFCW,Ganciclovir,1413,Drug_A,ganciclovir
ZQLDXCSTJFLRPY,Gantacurium,1414,Drug_A,gantacurium
NJDRXTDGYFKORP,Garenoxacin,1415,Drug_A,garenoxacin
XUBOMFCQGDBHNK,Gatifloxacin,1416,Drug_A,gatifloxacin
WZBNEZWCNKUOSM,Gavestinel,1417,Drug_A,gavestinel
SLYDYLLJUXFULK,Gedocarnil,1418,Drug_A,gedocarnil
HLWURFKMDLAKOD,Gefapixant,1419,Drug_A,gefapixant
XGALLCVXEZPNRQ,Gefitinib,1420,Drug_A,gefitinib
QTQAWLPCGQOSGP,Geldanamycin,1421,Drug_B,geldanamycin
SDUQYLNIPVEERB,Gemcitabine,1422,Drug_A,gemcitabine
HEMJJKBWTPKOJG,Gemfibrozil,1423,Drug_A,gemfibrozil
ZRCVYEYHRGVLOC,Gemifloxacin,1424,Drug_B,gemifloxacin
ZWPRRQZNBDYKLH,Gemigliptin,1425,Drug_B,gemigliptin
BRZYSWJRSDMWLG,Geneticin,1426,Drug_A,geneticin
TZBJGXHYKVUXJN,Genistein,1427,Drug_A,genistein
CEAZRRDELHUEMR,Gentamicin,1428,Drug_A,gentamicin
VEGXETMJINRLTH,Gentamicin C1a,1429,Drug_A,gentamicin c1a
WTDGMHYYGNJEKQ,Gepefrine,1430,Drug_A,gepefrine
QOIGKGMMAGJZNZ,Gepirone,1431,Drug_A,gepirone
GVVPGTZRZFNKDS,Geranyl Diphosphate,1432,Drug_A,geranyl diphosphate
OINNEUNVOZHBOX,Geranylgeranyl diphosphate,1433,Drug_A,geranylgeranyl diphosphate
SIGSPDASOTUPFS,Gestodene,1434,Drug_A,gestodene
GTFUITFQDGVJSK,Gestonorone,1435,Drug_A,gestonorone
BJJXHLWLUDYTGC,Gestrinone,1436,Drug_A,gestrinone
GYQYAJJFPNQOOW,Gilteritinib,1437,Drug_A,gilteritinib
UIVFUQKYVFCEKJ,Gimatecan,1438,Drug_A,gimatecan
ZPLQIPFOCGIIHV,Gimeracil,1439,Drug_A,gimeracil
GZYPWOGIYAIIPV,Ginsenoside Rb1,1440,Drug_A,ginsenoside rb1
DOMHWKQEPDYUQX,Gitoformate,1441,Drug_A,gitoformate
YALNUENQHAQXEA,Givinostat,1442,Drug_A,givinostat
SFNSLLSYNZWZQG,Glasdegib,1443,Drug_A,glasdegib
MLSQGNCUYAMAHD,Glecaprevir,1444,Drug_A,glecaprevir
CDXJPGDTQSCRGD,Gleptoferron,1445,Drug_A,gleptoferron
RMTYNAPTNBJHQI,Glibornuride,1446,Drug_A,glibornuride
BOVGTQGAOIONJV,Gliclazide,1447,Drug_A,gliclazide
WIGIZIANZCJQQY,Glimepiride,1448,Drug_A,glimepiride
ZJJXGWJIGJFDTL,Glipizide,1449,Drug_A,glipizide
LLJFMFZYVVLQKT,Gliquidone,1450,Drug_A,gliquidone
ZKUDBRCEOBOWLF,Glisoxepide,1451,Drug_A,glisoxepide
JFCQEDHGNNZCLN,Glutaric Acid,1452,Drug_A,glutaric acid
JMBQKKAJIKAWKF,Glutethimide,1453,Drug_A,glutethimide
ZNNLBTZKUZBEKO,Glyburide,1454,Drug_A,glyburide
PEDCQBHIVMGVHV,Glycerin,1455,Drug_A,glycerin
ZSDBFLMJVAGKOU,Glycerol phenylbutyrate,1456,Drug_B,glycerol phenylbutyrate
GHCZAUBVMUEKKP,Glycochenodeoxycholic Acid,1457,Drug_A,glycochenodeoxycholic acid
LVYLCBNXHHHPSB,Glycol salicylate,1458,Drug_A,glycol salicylate
ANGKOCUUWGHLCE,Glycopyrronium,1459,Drug_A,glycopyrronium
LPLVUJXQOOQHMX,Glycyrrhizic acid,1460,Drug_A,glycyrrhizic acid
QFWPJPIVLCBXFJ,Glymidine,1461,Drug_A,glymidine
BLCLNMBMMGCOAS,Goserelin,1462,Drug_A,goserelin
QWEWGXUTRTXFRF,Gosogliptin,1463,Drug_A,gosogliptin
NDAYQJDHGXTBJL,Gramicidin D,1464,Drug_A,gramicidin d
MFWNKCLOYSRHCJ,Granisetron,1465,Drug_A,granisetron
HZVLFTCYCLXTGV,Grapiprant,1466,Drug_A,grapiprant
OBMNJSNZOWALQB,Grazoprevir,1467,Drug_A,grazoprevir
AIJTTZAVMXIJGM,Grepafloxacin,1468,Drug_A,grepafloxacin
DDUHZTYCFQRHIY,Griseofulvin,1469,Drug_A,griseofulvin
HSJFYRYGGKLQBT,Guacetisal,1470,Drug_A,guacetisal
GUWXKKAWLCENJA,Guadecitabine,1471,Drug_A,guadecitabine
WDZVGELJXXEGPV,Guanabenz,1472,Drug_A,guanabenz
HPBNRIOWIXYZFK,Guanadrel,1473,Drug_A,guanadrel
ZCVAIGPGEINFCX,Guanazodine,1474,Drug_A,guanazodine
ACGDKVXYNVEAGU,Guanethidine,1475,Drug_A,guanethidine
INJOMKTZOLKMBF,Guanfacine,1476,Drug_A,guanfacine
ZRALSGWEFCBTJO,Guanidine,1477,Drug_B,guanidine
UYTPUPDQBNUYGX,Guanine,1478,Drug_A,guanine
XIHXRRMCNSMUET,Guanoclor,1479,Drug_A,guanoclor
QKIQJNNDIWGVEH,Guanoxabenz,1480,Drug_A,guanoxabenz
HIUVKVDQFXDZHU,Guanoxan,1481,Drug_A,guanoxan
JJKOQZHWYLMASZ,HE3286,1482,Drug_A,he3286
URJHVPKUWOUENU,Hadacidin,1483,Drug_B,hadacidin
WYCLKVQLVUQKNZ,Halazepam,1484,Drug_A,halazepam
MUQNGPZZQDCDFT,Halcinonide,1485,Drug_A,halcinonide
FOHHNHSLJDZUGQ,Halofantrine,1486,Drug_A,halofantrine
LVASCWIMLIKXLA,Halofuginone,1487,Drug_A,halofuginone
GGXMRPUKBWXVHE,Halometasone,1488,Drug_A,halometasone
LNEPOXFFQSENCJ,Haloperidol,1489,Drug_A,haloperidol
BCQZXOMGPXTTIC,Halothane,1490,Drug_A,halothane
KULDXINYXFTXMO,Haloxon,1491,Drug_B,haloxon
RERZNCLIYCABFS,Harmaline,1492,Drug_A,harmaline
PAZQYDJGLKSCSI,Heptabarbital,1493,Drug_A,heptabarbital
AIONOLUJZLIMTK,Hesperetin,1494,Drug_A,hesperetin
DXVUYOAEDJXBPY,Hetacillin,1495,Drug_A,hetacillin
HDZAQYPYABGTCL,Hexafluronium,1496,Drug_A,hexafluronium
VZJFGSRCJCXDSG,Hexamethonium,1497,Drug_A,hexamethonium
RYQOILLJDKPETL,Hexaminolevulinate,1498,Drug_B,hexaminolevulinate
MIRHIEAGDGUXKL,Hexapropymate,1499,Drug_A,hexapropymate
PBBGSZCBWVPOOL,Hexestrol,1500,Drug_A,hexestrol
UYXAWHWODHRRMR,Hexobarbital,1501,Drug_A,hexobarbital
ZRYHPQCHHOKSMD,Hexocyclium,1502,Drug_B,hexocyclium
OXLZNBCNGJWPRV,Hexoprenaline,1503,Drug_A,hexoprenaline
WZRCQWQRFZITDX,Higenamine,1504,Drug_A,higenamine
NTYJJOPFIAHURM,Histamine,1505,Drug_A,histamine
MXHODDGKGSGCDI,Histapyrrodine,1506,Drug_A,histapyrrodine
HHXHVIJIIXKSOE,Histrelin,1507,Drug_A,histrelin
ZTVIKZXZYLEVOL,Homatropine,1508,Drug_B,homatropine
WKWOJBUWWZTUQV,Homatropine methylbromide,1509,Drug_A,homatropine methylbromide
ZRJBHWIHUMBLCN,Huperzine A,1510,Drug_B,huperzine a
WRYZEGZNBYOMLE,Hydracarbazine,1511,Drug_A,hydracarbazine
RPTUSVTUFVMDQK,Hydralazine,1512,Drug_A,hydralazine
JZUFKLXOESDKRF,Hydrochlorothiazide,1513,Drug_A,hydrochlorothiazide
LLPOLZWFYMWNKH,Hydrocodone,1514,Drug_A,hydrocodone
FWFVLWGEFDIZMJ,Hydrocortamate,1515,Drug_A,hydrocortamate
JYGXADMDTFJGBT,Hydrocortisone,1516,Drug_A,hydrocortisone
MFBMYAOAMQLLPK,Hydrocortisone aceponate,1517,Drug_A,hydrocortisone aceponate
ALEXXDVDDISNDU,Hydrocortisone acetate,1518,Drug_A,hydrocortisone acetate
BMCQMVFGOVHVNG,Hydrocortisone butyrate,1519,Drug_A,hydrocortisone butyrate
DLVOSEUFIRPIRM,Hydrocortisone cypionate,1520,Drug_A,hydrocortisone cypionate
BGSOJVFOEQLVMH,Hydrocortisone phosphate,1521,Drug_A,hydrocortisone phosphate
FOGXJPFPZOHSQS,Hydrocortisone probutate,1522,Drug_A,hydrocortisone probutate
VWQWXZAWFPZJDA,Hydrocortisone succinate,1523,Drug_A,hydrocortisone succinate
FZCHYNWYXKICIO,Hydrocortisone valerate,1524,Drug_A,hydrocortisone valerate
DMDGGSIALPNSEE,Hydroflumethiazide,1525,Drug_A,hydroflumethiazide
XMBWDFGMSWQBCA,Hydrogen iodide,1526,Drug_A,hydrogen iodide
MHAJPDPJQMAIIY,Hydrogen peroxide,1527,Drug_A,hydrogen peroxide
JRYZEMHNDUZNMI,Hydrolyzed Cephalothin,1528,Drug_A,hydrolyzed cephalothin
WVLOADHCBXTIJK,Hydromorphone,1529,Drug_A,hydromorphone
LJOQGZACKSYWCH,Hydroquinidine,1530,Drug_A,hydroquinidine
YOZNUFWCRFCGIH,Hydroxocobalamin,1531,Drug_A,hydroxocobalamin
GIKNHHRFLCDOEU,Hydroxyamphetamine,1532,Drug_A,hydroxyamphetamine
XXSMGPRMXLTPCZ,Hydroxychloroquine,1533,Drug_A,hydroxychloroquine
ZAVGJDAFCZAWSZ,Hydroxyfasudil,1534,Drug_A,hydroxyfasudil
DBPWSSGDRRHUNT,Hydroxyprogesterone,1535,Drug_A,hydroxyprogesterone
DOMWKUIIPQCAJU,Hydroxyprogesterone caproate,1536,Drug_A,hydroxyprogesterone caproate
JUUBCHWRXWPFFH,Hydroxytyrosol,1537,Drug_A,hydroxytyrosol
VSNHCAURESNICA,Hydroxyurea,1538,Drug_A,hydroxyurea
ZQDWXGKKHFNSQK,Hydroxyzine,1539,Drug_B,hydroxyzine
GRRNUXAQVGOGFE,Hygromycin B,1540,Drug_A,hygromycin b
HSHNITRMYYLLCV,Hymecromone,1541,Drug_B,hymecromone
DGABKXLVXPYZII,Hyodeoxycholic Acid,1542,Drug_A,hyodeoxycholic acid
IWBJJCOKGLUQIZ,Hyperforin,1543,Drug_A,hyperforin
BTXNYTINYBABQR,Hypericin,1544,Drug_A,hypericin
FDGQSTZJBFJUBT,Hypoxanthine,1545,Drug_A,hypoxanthine
MPBVHIBUJCELCL,Ibandronate,1546,Drug_A,ibandronate
